id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1067583720943693825,1067583720943693825,2018-11-27 20:59:28 Hora Padrão de Caracas,2018-11-27,20:59:28,-0400,781561825200660480,mireshope,Mires ❤,,"No dia que eu tentei suicídio ouvir meu pai dizendo "" Não faça isso,você consegue superar tudo isso,seja forte "" foi como se eu tivesse ouvido a própria voz de Deus falando isso cmg 😭❤   #AMorteNãoÉASolução #DigaNãoADepressão  #Viva",pt,[],[],[],0,0,4,"['amortenãoéasolução', 'diganãoadepressão', 'viva']",[],https://twitter.com/MiresHope/status/1067583720943693825,False,,0,,,,,,,,[],,,,
1067251681702883328,1067251681702883328,2018-11-26 23:00:04 Hora Padrão de Caracas,2018-11-26,23:00:04,-0400,1064564224981118982,emanuelle0518,••••••••••,,"Depressão é causada por mentes vazias, solitárias, e por desamor... Pois não permita que a sua mente seja mas forte que você, não permita que o medo de viver uma nova etapa de vida, te torne inconveniente!  #diganaoaDepressão!",pt,[],[],[],0,0,2,['diganaoadepressão'],[],https://twitter.com/Emanuelle0518/status/1067251681702883328,False,,0,,,,,,,,[],,,,
1059434736303697921,1059434736303697921,2018-11-05 09:18:19 Hora Padrão de Caracas,2018-11-05,09:18:19,-0400,2883924431,_viniciuscezar,Vinicius Cezar,,A depressão é real!😔 Gostaria de ver cinco dos meus amigos postar esta mensagem(não compartilhar) para mostrar que você estará sempre lá se eu precisar conversar.  Acho que sei quem o fará.😕 #copiei #campanha #diganaoadepressao #vamosajudaroproximo,pt,[],[],[],0,0,0,"['copiei', 'campanha', 'diganaoadepressao', 'vamosajudaroproximo']",[],https://twitter.com/_viniciuscezar/status/1059434736303697921,False,,0,,,,,,,,[],,,,
1055566485853224962,1055566485853224962,2018-10-25 17:07:16 Hora Padrão de Caracas,2018-10-25,17:07:16,-0400,3313442753,ofcdudaaa,Eduarda ( loja:rosachicrj),,"Álvaro um menino novo, bonito, cheio de vida, que todos admiram, tem uma menina linda que ama ele, pois sofre de depressão, essa doença nao tem cara, idade !!! #DigaNaoADepressao #DigaNaoAoSuicidio #MalhaçãoVidasBrasileiras",pt,[],[],[],0,2,3,"['diganaoadepressao', 'diganaoaosuicidio', 'malhaçãovidasbrasileiras']",[],https://twitter.com/ofcdudaaa/status/1055566485853224962,False,,0,,,,,,,,[],,,,
1044041590958747648,1044039446583226368,2018-09-23 21:51:27 Hora Padrão de Caracas,2018-09-23,21:51:27,-0400,771933476719321088,macollap,Marv1m [w],,@Massarohb @guivaroni145 #Diganãoadepressão,und,[],[],[],1,0,1,['diganãoadepressão'],[],https://twitter.com/Macollap/status/1044041590958747648,False,,0,,,,,,,,"[{'screen_name': 'massarohb', 'name': 'Ἕκτωρ', 'id': '1225550158483599363'}, {'screen_name': 'guivaroni145', 'name': 'Varoni', 'id': '721394159'}]",,,,
1041735419132555267,1041735419132555267,2018-09-17 13:07:33 Hora Padrão de Caracas,2018-09-17,13:07:33,-0400,377584287,likacsilva,aline lais de carval,,Linha de prevenção ao suicídio:  0800-273-8255 Ou 188 #SetembroAmarelo ✨ #Digasimavida #Diganaoadepressao #peçaajuda 🖐️❤💛  Ajudem a divulgar!,pt,[],[],[],0,0,0,"['setembroamarelo', 'digasimavida', 'diganaoadepressao', 'peçaajuda']",[],https://twitter.com/likacsilva/status/1041735419132555267,False,,0,,,,,,,,[],,,,
1036482424908247040,1036482424908247040,2018-09-03 01:14:01 Hora Padrão de Caracas,2018-09-03,01:14:01,-0400,1021537152616882178,thatinunes2,Thati ravaglio,,( Continuação) Ter maus pensamentos e perder a vontade de viver é doloroso Sentir a vida passar enquanto a sua esta parada é cruel. Viver trancado dentro de si é viver em meio a sombras. Cansar de viver e passar apenas a existir. 💛pedir ajuda não é vergonha #diganãoadepressão,pt,[],[],[],0,0,0,['diganãoadepressão'],[],https://twitter.com/ThatiNunes2/status/1036482424908247040,False,,0,,,,,,,,[],,,,
1031556365104439296,1031534406970818562,2018-08-20 10:59:37 Hora Padrão de Caracas,2018-08-20,10:59:37,-0400,837798359704420352,wendersooooon,wenderson,,@BieelSaramago #foco #medicina #forças #coragem #diganaoadepressao,und,[],[],[],0,0,0,"['foco', 'medicina', 'forças', 'coragem', 'diganaoadepressao']",[],https://twitter.com/wendersooooon/status/1031556365104439296,False,,0,,,,,,,,[],,,,
1029528929969860613,1029528929969860613,2018-08-14 20:43:19 Hora Padrão de Caracas,2018-08-14,20:43:19,-0400,3351353255,alberto_endreo,Azulão,,"eu já tenho é horrivel, mas estou me recuperando. O que me dói e que 2 amigos meus estão com depressão e ambos tentaram suicidio. Ajudem. Conversem. Procure ajuda, a depressão e o suicidio estão se tornando o mal do século, n deixem mais vidas se perderem.  #diganaoadepressao",pt,[],[],[],1,0,1,['diganaoadepressao'],[],https://twitter.com/alberto_endreo/status/1029528929969860613,False,,0,,,,,,,,[],,,,
992245592549081089,992242001343987712,2018-05-03 23:32:38 Hora Padrão de Caracas,2018-05-03,23:32:38,-0400,969476933808467968,frvilardi,Vila,,@Gusalexandre07 @Naai_ara @Dagou_Alves #diganaoadepressão #PastorValdemiro #MandaumBrekProsIrmão,und,[],[],[],0,0,3,"['diganaoadepressão', 'pastorvaldemiro', 'mandaumbrekprosirmão']",[],https://twitter.com/FrVilardi/status/992245592549081089,False,,0,,,,,,,,"[{'screen_name': 'Gusalexandre07', 'name': 'Gustavo com G de lindo', 'id': '4725174809'}, {'screen_name': 'Naai_ara', 'name': 'Naiara', 'id': '938570105386160128'}]",,,,
